Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Fitness First,-37.862098296537106,144.99367098157342,Gym
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Attik,-37.850065,144.993568,Bar
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Beyond Rest,-37.851255411775966,144.99637842178345,Spa
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Chapel St Cellars,-37.85445759103181,144.99269449152052,Wine Shop
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Babble Cafe,-37.84888901051792,144.9920377454748,Café
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Basilico Pizzeria,-37.85348108811447,144.99303437759067,Italian Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Wonderland,-37.855840885500065,144.9924781447637,Cocktail Bar
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Babu Burgers,-37.85266966775396,144.99323353623697,Burger Joint
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Windsor Castle Hotel,-37.85574512066549,144.9879112367156,Pub
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Prahran Health Foods,-37.84676176172269,144.99316595697059,Health Food Store
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Topelz Italian Restaurant and Pizzeria,-37.855856312343384,144.9927810115255,Pizza Place
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Pardon,-37.84913672847541,144.99194993571967,Coffee Shop
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Sea Salt,-37.853421577063244,144.99303097923706,Fish & Chips Shop
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Subi Q,-37.84752,145.00024,Korean Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,The Railway Hotel,-37.856701440178824,144.9922154995918,Pub
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,OneSixOne,-37.85192908351814,144.99360491992977,Bar
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Veg Out Time,-37.84632267428952,144.99422174159932,Vegetarian / Vegan Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,The Piercing Urge,-37.84706,144.99305,Piercing Parlor
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Husband,-37.84739,144.99922,Café
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Happy Phoenix Chinese Restaurant,-37.84754628170951,144.9989566728734,Chinese Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,White Oaks Saloon Bar & Dining,-37.84911,144.99074,Cocktail Bar
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Chapel Off Chapel,-37.847590620677124,144.99552829026365,Concert Hall
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Hanoi Hannah,-37.851953447988315,144.994375006481,Vietnamese Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Love Machine,-37.84706667809533,144.99483404974958,Nightclub
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Prahran Hotel,-37.85128084654545,144.98866573293307,Pub
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Hobba,-37.8478003322169,145.00069070510932,Coffee Shop
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Teaspoon,-37.853562097851295,145.0062779282311,Café
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Good Luck Seafood & BBQ Restaurant,-37.84794461342943,144.99398365236993,Chinese Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Terrace Bistro Bar,-37.84666990320533,144.99150776476725,Mediterranean Restaurant
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,The Flying Duck,-37.84977923742024,144.99742167438464,Pub
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Palate Restaurant Bar,-37.849170999325814,144.9911554026457,Café
"['PRAHRAN', 'PRAHRAN EAST', 'WINDSOR']",-37.854683,144.995504,Prahran Convenience,-37.84673003376741,144.99281780348142,Convenience Store
"['BRIGHTON', 'BRIGHTON NORTH', 'DENDY', 'WERE STREET PO']",-37.915065999999996,144.996329,Brighton Soul Espresso,-37.91548,144.9964,Coffee Shop
"['BRIGHTON', 'BRIGHTON NORTH', 'DENDY', 'WERE STREET PO']",-37.915065999999996,144.996329,White Rabbit Restaurant,-37.91527053636993,144.99591326015357,Restaurant
"['BRIGHTON', 'BRIGHTON NORTH', 'DENDY', 'WERE STREET PO']",-37.915065999999996,144.996329,Palace Cinema,-37.913289251469436,144.99301492288393,Movie Theater
"['BRIGHTON', 'BRIGHTON NORTH', 'DENDY', 'WERE STREET PO']",-37.915065999999996,144.996329,The Royale Brothers,-37.912332256899674,144.9931101500988,Burger Joint
"['BRIGHTON', 'BRIGHTON NORTH', 'DENDY', 'WERE STREET PO']",-37.915065999999996,144.996329,Pera Café & Bar,-37.91456262807283,144.99478921294212,Bar
